Evadiu,Idoso,Parceiro,Dependencia,Fatura_online,Contrato_anual,Contrato_mes,Contrato_bianual,Pagamento_Cheque_Email,Pagamento_Cheque_Eletrico,Pagamento_Cartao_credito,Pagamento_Transferencia,Internet_DSL,Internet_FibraOptica,Internet_SemInternet,Tv,Filme_sim,Meses01,GastoDiario01,GastoTotal01,GastoMensal01
1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1,0,1,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
1,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0
1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
1,1,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1
1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1
1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1
1,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1
1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1
1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1
1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
1,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1
1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,0,1,0,0,0,1,0,0,1,0,0,1,0,0,1,1,0,0,1,0
1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1
1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0
1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0
1,0,1,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1
1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1
1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,0,1,0,1
1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1
1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1
1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,1
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1,0,1,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0
1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1
1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0
1,0,0,1,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1,1,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0
1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,0,0,0
1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,0
1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0
1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,1,0,1
1,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1
1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,1,1,1,1
1,0,0,0,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1
1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1
1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1
1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1
1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1
1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1
1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1
1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1
1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1
1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1
1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1
1,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
1,0,1,1,1,0,0,1,0,0,1,0,0,1,0,1,1,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,0,1,1
1,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0
1,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1
1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1
1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,1,0
1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,1,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0,1
1,1,1,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,0,1,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1
1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,0,1,1,1,1
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,0,1,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1
1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0
1,0,1,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,1
1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
1,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,1,1,1,1
1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,0
1,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1
1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1
1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1
1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1
1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1
1,0,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,1
1,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1
1,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,1
1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1
1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0
1,1,1,1,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,1
1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1
1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1
1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,1
1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1,0,1,1,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1
1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,1,1,0,1,0,1
1,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
1,1,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1
1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0
1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,0,1,0
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,1,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1
1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1
1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,1,1
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1
1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1
1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,1,0,1
1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1
1,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,1,0,1,0,1
1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,1,1,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0
1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0
1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1
1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,1,1,1,1,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0
1,1,0,0,1,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,1,1,1,1
1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1
1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,1,0,1
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,1,1,1
1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,1
1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,1,1,1,1,1,1
1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1
1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1
1,0,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,0
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,1
1,0,1,0,0,0,1,0,0,0,0,1,1,0,0,1,0,1,1,1,1
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0
1,0,0,0,1,0,1,0,1,0,0,0,0,1,0,1,1,0,1,0,1
1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,1,1,1,1,1
1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1
1,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,1,1,1
1,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,1,0,1,1,1
1,0,0,1,1,1,0,0,0,0,0,1,0,1,0,1,1,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,1,0,1,1,1
1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0,1,0
1,0,1,0,1,0,1,0,0,1,0,0,1,0,0,1,1,0,1,0,1
1,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,1
1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,1
1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,1,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1
1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,1,0
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0
1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0
